year,image,config,region,market,product,doses,asset,asset_top,asset_hours,asset_utilization,is_approved,raw_priority,provided_priority
2029,SYRINGE,1x,EU,Denmark,Vaqta - Adult,5834,Spruce,2500000.0,5760.0,9.723395563064937e-05,True,9.05,9.05
2029,VIAL-Diluent,1x,LA,Costa Rica,Varivax,8876,JHS,0.0,5760.0,0.0002958685602254521,True,8.96,8.96
2029,VIAL-Diluent,1x,LA,Costa Rica,Varivax,8876,Patheon - Diluent,0.0,5760.0,0.0002219014201690891,True,8.879999999999999,8.879999999999999
2029,SYRINGE,1x,Canada,Canada,Recombivax - HB Pediatric,3062,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Albania,Pneumovax 23,3909,Carlow SFL,0.0,5760.0,5.3991903617780745e-05,True,1.0,1.0
2029,SYRINGE,1x,EU,Albania,Pneumovax 23,3909,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,Canada,Canada,Vaqta - Adult,890,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,Canada,Canada,Vaqta - Adult,890,Vine,2500000.0,5760.0,1.780011392072909e-05,True,9.55,9.55
2029,SYRINGE,1x,US,United States of America,Vaqta - Pediatric,256737,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,US,United States of America,Vaqta - Pediatric,256737,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,US,United States of America,Vaqta - Pediatric,256737,Spruce,2500000.0,5760.0,0.004278977385455267,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaqta - Pediatric,10251,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaqta - Pediatric,10251,Spruce,2500000.0,5760.0,0.00017085109344699805,True,9.05,9.05
2029,SYRINGE,1x,EU,Italy,Recombivax - HB Pediatric,892,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Italy,Recombivax - HB Pediatric,892,Spruce,2500000.0,5760.0,1.4866761813942275e-05,True,9.05,9.05
2029,VIAL,1x,LA,Ecuador,Gardasil,52900,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Ecuador,Gardasil,52900,Vine,2500000.0,5760.0,0.001058006771243336,True,9.55,9.55
2029,SYRINGE,1x,LA,Panama,Gardasil 9,10667,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,LA,Panama,Gardasil 9,10667,Spruce,2500000.0,5760.0,0.00017778447115394873,True,9.05,9.05
2029,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Ped,127732,Carlow SFL,0.0,5760.0,0.0017642603819151626,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Ped,127732,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,SYRINGE,1x,EU,Portugal,Vaqta - Adult,1425,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Portugal,Vaqta - Adult,1425,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Portugal,Vaqta - Adult,1425,Spruce,2500000.0,5760.0,2.3750152000972804e-05,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Vaxneuvance Adult,1748,Carlow SFL,0.0,5760.0,2.41437317789411e-05,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Jordan,Gardasil 9,19424,Carlow SFL 2,0.0,5760.0,0.00027053093590333264,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Jordan,Gardasil 9,19424,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,LYO,1x,US,United States of America,Varivax,397495,VMF 101,1333333.3333333333,5760.0,0.01204523294894769,True,9.0,9.0
2029,LYO,1x,US,United States of America,Varivax,397495,WP L127,0.0,0.0,1000000.0,True,9.0,9.0
2029,LYO,1x,US,United States of America,Varivax,397495,Winterfell,916666.6666666666,3840.0,0.01987487719921407,True,9.0,9.0
2029,LYO,1x,US,United States of America,Varivax,397495,VMF 102,2583333.3333333335,4765.0,0.011690967174557101,True,9.0,9.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,98987,Carlow SFL 2,0.0,5760.0,0.0013786576272787885,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,98987,Carlow SFL,0.0,5760.0,0.0013672285913055163,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,98987,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Poland,V116 2G PCV,8651,Kamino,0.0,5760.0,0.0001235865052393478,True,9.982,9.982
2029,SYRINGE,1x,EU,Poland,V116 2G PCV,8651,Carlow SFL,0.0,5760.0,0.00011948937278010265,True,1.0,1.0
2029,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Aspen,0.0,5760.0,3.3019830938465594e-05,True,7.282,7.282
2029,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Baxter - Diluent,416666.6666666667,2036.7,0.0002490246469301105,True,7.8,7.8
2029,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Vetter,0.0,5760.0,0.00016510105664676255,True,8.68,8.68
2029,SYRINGE,1x,EU,United Kingdom,Vaqta - Pediatric,2500,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,United Kingdom,Vaqta - Pediatric,2500,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,United Kingdom,Vaqta - Pediatric,2500,Spruce,2500000.0,5760.0,4.166693333504001e-05,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil,4584,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil,4584,Spruce,2500000.0,5760.0,7.640048896312936e-05,True,9.05,9.05
2029,SYRINGE,1x,EU,Finland,Recombivax HB - Adult,5501,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Finland,Recombivax HB - Adult,5501,Spruce,2500000.0,5760.0,9.168392011042204e-05,True,9.05,9.05
2029,VIAL,1x,LA,Panama,Vaqta - Adult,834,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Panama,Vaqta - Adult,834,Vine,2500000.0,5760.0,1.6680106752683217e-05,True,9.55,9.55
2029,SYRINGE,1x,EEMEA,Bahrain,Pneumovax 23,343,Carlow SFL,0.0,5760.0,4.737585812458121e-06,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Bahrain,Pneumovax 23,343,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Malaysia,Pneumovax 23,16838,Carlow SFL,0.0,5760.0,0.0002325698831200287,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Malaysia,Pneumovax 23,16838,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Pediatric,724,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Pediatric,724,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Pediatric,724,Spruce,2500000.0,5760.0,1.2066743893827586e-05,True,9.05,9.05
2029,LYO,1x,Canada,Canada,ProQuad,27914,VMF 101,1333333.3333333333,5760.0,0.0008458738664308378,True,9.0,9.0
2029,LYO,1x,Canada,Canada,ProQuad,27914,WP L127,0.0,0.0,1000000.0,True,9.0,9.0
2029,LYO,1x,Canada,Canada,ProQuad,27914,Winterfell,916666.6666666666,3840.0,0.0013957089325371682,True,9.0,9.0
2029,LYO,1x,Canada,Canada,ProQuad,27914,VMF 102,2583333.3333333335,4765.0,0.00082099562940562,True,9.0,9.0
2029,SYRINGE,1x,LA,Panama,Pneumovax 23,21175,Carlow SFL,0.0,5760.0,0.00029247340985073095,True,1.0,1.0
2029,SYRINGE,1x,LA,Panama,Pneumovax 23,21175,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Bahamas,Vaqta - Adult,21,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Latvia,Gardasil 9,4210,Kamino,0.0,5760.0,6.0143242059606324e-05,True,9.982,9.982
2029,SYRINGE,1x,EU,Latvia,Gardasil 9,4210,Carlow SFL,0.0,5760.0,5.814937688177461e-05,True,1.0,1.0
2029,SYRINGE,1x,EU,Latvia,Gardasil 9,4210,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Latvia,Gardasil 9,4210,Spruce,2500000.0,5760.0,7.016711573620738e-05,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),Singapore,Vaxneuvance Adult,4965,Carlow SFL,0.0,5760.0,6.857759055059643e-05,True,1.0,1.0
2029,VIAL,1x,LA,Brazil,Gardasil,450981,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Brazil,Gardasil,450981,Vine,2500000.0,5760.0,0.009019677725937446,True,9.55,9.55
2029,VIAL,1x,AP (ex. China+India+Japan),Thailand,Gardasil,66667,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,AP (ex. China+India+Japan),Thailand,Gardasil,66667,Vine,2500000.0,5760.0,0.001333348533430614,True,9.55,9.55
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,207729,Carlow SFL 2,0.0,5760.0,0.002893179612039919,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,207729,Carlow SFL,0.0,5760.0,0.0028691952280936244,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,207729,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Gardasil 9,207729,Spruce,2500000.0,5760.0,0.0034621721579018105,True,9.05,9.05
2029,VIAL-Diluent,1x,LA,Mexico,M-M-R II,191955,JHS,0.0,5760.0,0.006398540950662084,True,8.96,8.96
2029,VIAL-Diluent,1x,LA,Mexico,M-M-R II,191955,Patheon - Diluent,0.0,5760.0,0.004798905712996563,True,8.879999999999999,8.879999999999999
2029,VIAL-Diluent,1x,LA,Colombia,ProQuad,1634,JHS,0.0,5760.0,5.44670152555643e-05,True,8.96,8.96
2029,VIAL-Diluent,1x,LA,Colombia,ProQuad,1634,Patheon - Diluent,0.0,5760.0,4.085026144167323e-05,True,8.879999999999999,8.879999999999999
2029,SYRINGE,1x,EU,Spain,Recombivax HB - Adult,5182,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Spain,Recombivax HB - Adult,5182,Spruce,2500000.0,5760.0,8.636721941687092e-05,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,V116 2G PCV,39863,Kamino,0.0,5760.0,0.0005694750732118971,True,9.982,9.982
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,V116 2G PCV,39863,Carlow SFL,0.0,5760.0,0.0005505958695102568,True,1.0,1.0
2029,SYRINGE,1x,Canada,Canada,Recombivax HB - Adult,11301,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Poland,Vaxneuvance Ped,74,Kamino,0.0,5760.0,1.0571496229004437e-06,True,9.982,9.982
2029,SYRINGE,1x,EU,Poland,Vaxneuvance Ped,74,Carlow SFL,0.0,5760.0,1.0221030615798863e-06,True,1.0,1.0
2029,SYRINGE,1x,EU,Poland,Vaxneuvance Ped,74,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,VIAL,1x,EEMEA,Qatar,Vaqta - Pediatric,2211,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,EEMEA,Qatar,Vaqta - Pediatric,2211,Vine,2500000.0,5760.0,4.422028300981126e-05,True,9.55,9.55
2029,SYRINGE,1x,EU,Sweden,Recombivax - HB Pediatric,17,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Sweden,Recombivax - HB Pediatric,17,Spruce,2500000.0,5760.0,2.833351466782721e-07,True,9.05,9.05
2029,SYRINGE,1x,EU,Slovakia,Gardasil 9,11711,Kamino,0.0,5760.0,0.00016730107072685264,True,9.982,9.982
2029,SYRINGE,1x,EU,Slovakia,Gardasil 9,11711,Carlow SFL,0.0,5760.0,0.00016175471559678445,True,1.0,1.0
2029,SYRINGE,1x,EU,Slovakia,Gardasil 9,11711,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Slovakia,Gardasil 9,11711,Spruce,2500000.0,5760.0,0.00019518458251466142,True,9.05,9.05
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59375,Kamino,0.0,5760.0,0.0008482197143204573,True,9.982,9.982
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59375,Carlow SFL,0.0,5760.0,0.0008200995848825101,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59375,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Australia,Gardasil 9,59375,Spruce,2500000.0,5760.0,0.0009895896667072002,True,9.05,9.05
2029,SYRINGE,1x,EEMEA,Saudi Arabia,Pneumovax 23,5402,Carlow SFL,0.0,5760.0,7.461352349533169e-05,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Saudi Arabia,Pneumovax 23,5402,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,AP (ex. China+India+Japan),Australia,Vaqta - Pediatric,3334,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,AP (ex. China+India+Japan),Australia,Vaqta - Pediatric,3334,Vine,2500000.0,5760.0,6.668042675473124e-05,True,9.55,9.55
2029,SYRINGE,1x,AP (ex. China+India+Japan),Vietnam,Vaxneuvance Adult,14386,Carlow SFL,0.0,5760.0,0.00019870236005254383,True,1.0,1.0
2029,VIAL,1x,EU,Germany,Recombivax HB - Dialysis,1200,WP L131 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,EU,Germany,Recombivax HB - Dialysis,1200,Vine,2500000.0,5760.0,2.4000153600983048e-05,True,9.55,9.55
2029,SYRINGE,1x,AP (ex. China+India+Japan),Vietnam,Vaxneuvance Ped,35157,Carlow SFL,0.0,5760.0,0.00048559563967519006,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Vietnam,Vaxneuvance Ped,35157,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,VIAL-Diluent,1x,GHH (Global Buckets),Antarctica,M-M-R II,291667,JHS,0.0,5760.0,0.009722295556024892,True,8.96,8.96
2029,VIAL-Diluent,1x,GHH (Global Buckets),Antarctica,M-M-R II,291667,Patheon - Diluent,0.0,5760.0,0.007291721667018669,True,8.879999999999999,8.879999999999999
2029,SYRINGE,1x,EU,Finland,Gardasil 9,11171,Kamino,0.0,5760.0,0.00015958673564082237,True,9.982,9.982
2029,SYRINGE,1x,EU,Finland,Gardasil 9,11171,Carlow SFL,0.0,5760.0,0.00015429612568795823,True,1.0,1.0
2029,SYRINGE,1x,EU,Finland,Gardasil 9,11171,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Finland,Gardasil 9,11171,Spruce,2500000.0,5760.0,0.0001861845249142928,True,9.05,9.05
2029,SYRINGE,1x,EU,Greece,Vaqta - Adult,292,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Greece,Vaqta - Adult,292,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Greece,Vaqta - Adult,292,Spruce,2500000.0,5760.0,4.866697813532673e-06,True,9.05,9.05
2029,SYRINGE,1x,EU,Switzerland,V116 2G PCV,1430,Kamino,0.0,5760.0,2.042870217226533e-05,True,9.982,9.982
2029,SYRINGE,1x,EU,Switzerland,V116 2G PCV,1430,Carlow SFL,0.0,5760.0,1.975145105485456e-05,True,1.0,1.0
2029,VIAL-Diluent,1x,LA,Brazil,M-M-R II,13300,JHS,0.0,5760.0,0.0004433361706848257,True,8.96,8.96
2029,VIAL-Diluent,1x,LA,Brazil,M-M-R II,13300,Patheon - Diluent,0.0,5760.0,0.00033250212801361927,True,8.879999999999999,8.879999999999999
2029,LYO,1x,LA,Mexico,M-M-R II,191955,VMF 101,1333333.3333333333,5760.0,0.005816784338709302,True,9.0,9.0
2029,LYO,1x,LA,Mexico,M-M-R II,191955,WP L127,0.0,0.0,1000000.0,True,9.0,9.0
2029,LYO,1x,LA,Mexico,M-M-R II,191955,Winterfell,916666.6666666666,3840.0,0.009597811425993126,True,9.0,9.0
2029,LYO,1x,LA,Mexico,M-M-R II,191955,VMF 102,2583333.3333333335,4765.0,0.005645705239039757,True,9.0,9.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Singapore,Pneumovax 23,12928,Carlow SFL,0.0,5760.0,0.0001785641672987131,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Singapore,Pneumovax 23,12928,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Netherlands,Vaxneuvance Ped,39588,Kamino,0.0,5760.0,0.0005655464766403076,True,9.982,9.982
2029,SYRINGE,1x,EU,Netherlands,Vaxneuvance Ped,39588,Carlow SFL,0.0,5760.0,0.0005467975135381695,True,1.0,1.0
2029,SYRINGE,1x,EU,Netherlands,Vaxneuvance Ped,39588,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,SYRINGE,1x,EU,Croatia,Vaxneuvance Ped,4792,Kamino,0.0,5760.0,6.845758098566116e-05,True,9.982,9.982
2029,SYRINGE,1x,EU,Croatia,Vaxneuvance Ped,4792,Carlow SFL,0.0,5760.0,6.618807933906506e-05,True,1.0,1.0
2029,SYRINGE,1x,EU,Croatia,Vaxneuvance Ped,4792,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,VIAL,1x,LA,Argentina,Vaqta - Adult,8446,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Argentina,Vaqta - Adult,8446,Vine,2500000.0,5760.0,0.00016892108109491902,True,9.55,9.55
2029,SYRINGE,1x,LA,Brazil,Pneumovax 23,62500,Carlow SFL,0.0,5760.0,0.000863262720928958,True,1.0,1.0
2029,SYRINGE,1x,LA,Brazil,Pneumovax 23,62500,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Vaxneuvance Ped,2847,Carlow SFL,0.0,5760.0,3.932334346375589e-05,True,1.0,1.0
2029,SYRINGE,1x,LA,Chile,Gardasil 9,41705,Carlow SFL 2,0.0,5760.0,0.000580853206437834,True,1.0,1.0
2029,SYRINGE,1x,LA,Chile,Gardasil 9,41705,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,LYO,1x,LA,Bahamas,Varivax,5387,VMF 101,1333333.3333333333,5760.0,0.0001632414744738455,True,9.0,9.0
2029,LYO,1x,LA,Bahamas,Varivax,5387,WP L127,0.0,0.0,1000000.0,True,9.0,9.0
2029,LYO,1x,LA,Bahamas,Varivax,5387,Winterfell,916666.6666666666,3840.0,0.0002693517238510326,True,9.0,9.0
2029,LYO,1x,LA,Bahamas,Varivax,5387,VMF 102,2583333.3333333335,4765.0,0.00015844033300881546,True,9.0,9.0
2029,SYRINGE,1x,EU,Poland,Gardasil,7036,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Poland,Gardasil,7036,Spruce,2500000.0,5760.0,0.0001172674171781366,True,9.05,9.05
2029,VIAL,1x,AP (ex. China+India+Japan),Taiwan,Vaqta - Adult,165,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,AP (ex. China+India+Japan),Taiwan,Vaqta - Adult,165,Vine,2500000.0,5760.0,3.300021120135169e-06,True,9.55,9.55
2029,SYRINGE,1x,EU,Belgium,V116 2G PCV,31104,Kamino,0.0,5760.0,0.0004443457009553432,True,9.982,9.982
2029,SYRINGE,1x,EU,Belgium,V116 2G PCV,31104,Carlow SFL,0.0,5760.0,0.00042961477874838895,True,1.0,1.0
2029,SYRINGE,1x,EU,Italy,Vaqta - Pediatric,996,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Italy,Vaqta - Pediatric,996,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Italy,Vaqta - Pediatric,996,Spruce,2500000.0,5760.0,1.660010624067994e-05,True,9.05,9.05
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,1334,Spruce,2500000.0,5760.0,2.223347562757735e-05,True,9.05,9.05
2029,SYRINGE,1x,EEMEA,South Africa,Gardasil,1455,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,South Africa,Gardasil,1455,Spruce,2500000.0,5760.0,2.4250155200993286e-05,True,9.05,9.05
2029,SYRINGE,1x,EEMEA,Turkey,Gardasil,250019,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Turkey,Gardasil,250019,Spruce,2500000.0,5760.0,0.004167010002197347,True,9.05,9.05
2029,LYO,1x,LA,Puerto Rico,Varivax,1651,VMF 101,1333333.3333333333,5760.0,5.0030011946597154e-05,True,9.0,9.0
2029,LYO,1x,LA,Puerto Rico,Varivax,1651,WP L127,0.0,0.0,1000000.0,True,9.0,9.0
2029,LYO,1x,LA,Puerto Rico,Varivax,1651,Winterfell,916666.6666666666,3840.0,8.255052832338126e-05,True,9.0,9.0
2029,LYO,1x,LA,Puerto Rico,Varivax,1651,VMF 102,2583333.3333333335,4765.0,4.8558565026462655e-05,True,9.0,9.0
2029,SYRINGE,1x,EU,Cyprus,V116 2G PCV,1635,Kamino,0.0,5760.0,2.3357292343813857e-05,True,9.982,9.982
2029,SYRINGE,1x,EU,Cyprus,V116 2G PCV,1635,Carlow SFL,0.0,5760.0,2.258295277950154e-05,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,14167,Carlow SFL 2,0.0,5760.0,0.00019731320886236172,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,14167,Carlow SFL,0.0,5760.0,0.00019567748747840877,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil 9,14167,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Adult,5329,Carlow SFL,0.0,5760.0,7.360523263728668e-05,True,1.0,1.0
2029,SYRINGE,1x,EU,Switzerland,Pneumovax 23,750,Carlow SFL,0.0,5760.0,1.0359152651147496e-05,True,1.0,1.0
2029,SYRINGE,1x,EU,Switzerland,Pneumovax 23,750,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Colombia,Gardasil,49005,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Colombia,Gardasil,49005,Vine,2500000.0,5760.0,0.000980106272680145,True,9.55,9.55
2029,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Gardasil 9,77001,Carlow SFL 2,0.0,5760.0,0.001072444017477992,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Gardasil 9,77001,Carlow SFL,0.0,5760.0,0.001063553484388011,True,1.0,1.0
2029,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Gardasil 9,77001,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Mexico,Vaqta - Pediatric,17802,WP B38 VFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,VIAL,1x,LA,Mexico,Vaqta - Pediatric,17802,Vine,2500000.0,5760.0,0.00035604227867058345,True,9.55,9.55
2029,SYRINGE,1x,AP (ex. China+India+Japan),New Zealand,Vaqta - Adult,10,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,LA,Ecuador,Gardasil,8250,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,LA,Ecuador,Gardasil,8250,Spruce,2500000.0,5760.0,0.00013750088000563204,True,9.05,9.05
2029,SYRINGE,1x,EU,Austria,Vaxneuvance Ped,15311,Kamino,0.0,5760.0,0.00021872997130038772,True,9.982,9.982
2029,SYRINGE,1x,EU,Austria,Vaxneuvance Ped,15311,Carlow SFL,0.0,5760.0,0.00021147864832229244,True,1.0,1.0
2029,SYRINGE,1x,EU,Austria,Vaxneuvance Ped,15311,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,SYRINGE,1x,EEMEA,Turkey,Vaxneuvance Ped,123059,Carlow SFL,0.0,5760.0,0.0016997159547967463,True,1.0,1.0
2029,SYRINGE,1x,EEMEA,Turkey,Vaxneuvance Ped,123059,Coral,0.0,0.0,1000000.0,True,8.28,8.28
2029,VIAL-Diluent,1x,LA,Peru,ProQuad,1388,JHS,0.0,5760.0,4.6266962775228425e-05,True,8.96,8.96
2029,VIAL-Diluent,1x,LA,Peru,ProQuad,1388,Patheon - Diluent,0.0,5760.0,3.4700222081421324e-05,True,8.879999999999999,8.879999999999999
2029,SYRINGE,1x,US,United States of America,Vaqta - Adult,70747,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,US,United States of America,Vaqta - Adult,70747,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,US,United States of America,Vaqta - Adult,70747,Spruce,2500000.0,5760.0,0.0011791242130616303,True,9.05,9.05
2029,SYRINGE,1x,EU,Norway,Vaqta - Pediatric,355,WP B38 SFL,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Norway,Vaqta - Pediatric,355,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2029,SYRINGE,1x,EU,Norway,Vaqta - Pediatric,355,Spruce,2500000.0,5760.0,5.9167045335756816e-06,True,9.05,9.05
2029,SYRINGE,1x,EU,United Kingdom,V116 2G PCV,83334,Kamino,0.0,5760.0,0.0011904933334430483,True,9.982,9.982
